order_item_id,order_id,product_id,category,amount
I00008218,O0007918,P0022,其他行业,75
I00008219,O0007919,P0024,其他行业,126
I00008220,O0007920,P0021,其他行业,81
I00008221,O0007921,P0024,其他行业,121
I00008222,O0007922,P0016,其他行业,76
I00008223,O0007923,P0013,其他行业,120
I00008224,O0007924,P0023,其他行业,139
I00008225,O0007925,P0016,其他行业,126
I00008226,O0007926,P0019,其他行业,113
I00008227,O0007927,P0018,其他行业,68
I00008228,O0007928,P0015,其他行业,130
I00008229,O0007929,P0013,其他行业,117
I00008230,O0007930,P0013,其他行业,124
I00008231,O0007931,P0023,其他行业,70
I00008232,O0007932,P0024,其他行业,97
I00008233,O0007933,P0019,其他行业,86
I00008234,O0007934,P0020,其他行业,63
I00008235,O0007935,P0024,其他行业,94
I00008236,O0007936,P0022,其他行业,104
I00008237,O0007937,P0024,其他行业,83
I00008238,O0007938,P0024,其他行业,139
I00008239,O0007939,P0022,其他行业,101
I00008240,O0007940,P0014,其他行业,127
I00008241,O0007941,P0024,其他行业,128
I00008242,O0007942,P0013,其他行业,122
I00008243,O0007943,P0015,其他行业,113
I00008244,O0007944,P0022,其他行业,76
I00008245,O0007945,P0023,其他行业,108
I00008246,O0007946,P0024,其他行业,89
I00008247,O0007947,P0018,其他行业,119
I00008248,O0007948,P0016,其他行业,89
I00008249,O0007949,P0024,其他行业,127
I00008250,O0007950,P0015,其他行业,120
I00008251,O0007951,P0015,其他行业,68
I00008252,O0007952,P0016,其他行业,91
I00008253,O0007953,P0024,其他行业,135
I00008254,O0007954,P0021,其他行业,100
I00008255,O0007955,P0019,其他行业,65
I00008256,O0007956,P0022,其他行业,125
I00008257,O0007957,P0020,其他行业,101
I00008258,O0007958,P0018,其他行业,93
I00008259,O0007959,P0016,其他行业,71
I00008260,O0007960,P0019,其他行业,116
I00008261,O0007961,P0019,其他行业,118
I00008262,O0007962,P0020,其他行业,108
I00008263,O0007963,P0024,其他行业,102
I00008264,O0007964,P0013,其他行业,77
I00008265,O0007965,P0020,其他行业,85
I00008266,O0007966,P0015,其他行业,82
I00008267,O0007967,P0022,其他行业,94
I00008268,O0007968,P0014,其他行业,107
I00008269,O0007969,P0022,其他行业,68
I00008270,O0007970,P0016,其他行业,126
I00008271,O0007971,P0021,其他行业,107
I00008272,O0007972,P0013,其他行业,119
I00008273,O0007973,P0014,其他行业,115
I00008274,O0007974,P0016,其他行业,81
I00008275,O0007975,P0019,其他行业,116
I00008276,O0007976,P0015,其他行业,120
I00008277,O0007977,P0020,其他行业,98
I00008278,O0007978,P0014,其他行业,70
I00008279,O0007979,P0019,其他行业,111
I00008280,O0007980,P0023,其他行业,123
I00008281,O0007981,P0023,其他行业,137
I00008282,O0007982,P0024,其他行业,120
I00008283,O0007983,P0014,其他行业,62
I00008284,O0007984,P0018,其他行业,100
I00008285,O0007985,P0017,其他行业,136
I00008286,O0007986,P0015,其他行业,93
I00008287,O0007987,P0013,其他行业,60
I00008288,O0007988,P0015,其他行业,81
I00008289,O0007989,P0023,其他行业,84
I00008290,O0007990,P0017,其他行业,128
I00008291,O0007991,P0015,其他行业,117
I00008292,O0007992,P0022,其他行业,92
I00008293,O0007993,P0020,其他行业,60
I00008294,O0007994,P0015,其他行业,66
I00008295,O0007995,P0021,其他行业,114
I00008296,O0007996,P0021,其他行业,70
I00008297,O0007997,P0018,其他行业,129
I00008298,O0007998,P0024,其他行业,138
I00008299,O0007999,P0016,其他行业,113
I00008300,O0008000,P0018,其他行业,85
I00008301,O0008001,P0013,其他行业,104
I00008302,O0008002,P0015,其他行业,121
I00008303,O0008003,P0020,其他行业,76
I00008304,O0008004,P0021,其他行业,132
I00008305,O0008005,P0014,其他行业,66
I00008306,O0008006,P0016,其他行业,90
I00008307,O0008007,P0020,其他行业,120
I00008308,O0008008,P0024,其他行业,111
I00008309,O0008009,P0020,其他行业,106
I00008310,O0008010,P0022,其他行业,67
I00008311,O0008011,P0024,其他行业,90
I00008312,O0008012,P0021,其他行业,107
I00008313,O0008013,P0019,其他行业,75
I00008314,O0008014,P0016,其他行业,115
I00008315,O0008015,P0018,其他行业,135
I00008316,O0008016,P0017,其他行业,135
I00008317,O0008017,P0016,其他行业,83
I00008318,O0008018,P0017,其他行业,117
I00008319,O0008019,P0022,其他行业,90
I00008320,O0008020,P0022,其他行业,77
I00008321,O0008021,P0014,其他行业,91
I00008322,O0008022,P0015,其他行业,110
I00008323,O0008023,P0018,其他行业,60
I00008324,O0008024,P0020,其他行业,77
I00008325,O0008025,P0020,其他行业,103
I00008326,O0008026,P0016,其他行业,106
I00008327,O0008027,P0016,其他行业,96
I00008328,O0008028,P0019,其他行业,93
I00008329,O0008029,P0016,其他行业,67
I00008330,O0008030,P0023,其他行业,97
I00008331,O0008031,P0013,其他行业,117
I00008332,O0008032,P0015,其他行业,75
I00008333,O0008033,P0016,其他行业,121
I00008334,O0008034,P0017,其他行业,87
I00008335,O0008035,P0022,其他行业,138
I00008336,O0008036,P0017,其他行业,116
I00008337,O0008037,P0017,其他行业,135
I00008338,O0008038,P0019,其他行业,125
I00008339,O0008039,P0017,其他行业,124
I00008340,O0008040,P0014,其他行业,129
I00008341,O0008041,P0021,其他行业,61
I00008342,O0008042,P0021,其他行业,87
I00008343,O0008043,P0022,其他行业,84
I00008344,O0008044,P0016,其他行业,114
I00008345,O0008045,P0016,其他行业,135
I00008346,O0008046,P0019,其他行业,71
I00008347,O0008047,P0013,其他行业,60
I00008348,O0008048,P0023,其他行业,66
I00008349,O0008049,P0015,其他行业,125
I00008350,O0008050,P0021,其他行业,126
I00008351,O0008051,P0014,其他行业,134
I00008352,O0008052,P0017,其他行业,127
I00008353,O0008053,P0022,其他行业,76
I00008354,O0008054,P0019,其他行业,65
I00008355,O0008055,P0016,其他行业,137
I00008356,O0008056,P0015,其他行业,71
I00008357,O0008057,P0021,其他行业,131
I00008358,O0008058,P0018,其他行业,84
I00008359,O0008059,P0024,其他行业,113
I00008360,O0008060,P0019,其他行业,107
I00008361,O0008061,P0021,其他行业,107
I00008362,O0008062,P0018,其他行业,100
I00008363,O0008063,P0023,其他行业,63
I00008364,O0008064,P0023,其他行业,132
I00008365,O0008065,P0023,其他行业,123
I00008366,O0008066,P0021,其他行业,107
I00008367,O0008067,P0020,其他行业,77
I00008368,O0008068,P0020,其他行业,107
I00008369,O0008069,P0018,其他行业,78
I00008370,O0008070,P0013,其他行业,114
I00008371,O0008071,P0018,其他行业,103
I00008372,O0008072,P0024,其他行业,73
I00008373,O0008073,P0023,其他行业,129
I00008374,O0008074,P0019,其他行业,132
I00008375,O0008075,P0018,其他行业,126
I00008376,O0008076,P0018,其他行业,128
I00008377,O0008077,P0019,其他行业,87
I00008378,O0008078,P0021,其他行业,60
I00008379,O0008079,P0017,其他行业,109
I00008380,O0008080,P0017,其他行业,127
I00008381,O0008081,P0022,其他行业,122
I00008382,O0008082,P0024,其他行业,113
I00008383,O0008083,P0017,其他行业,78
I00008384,O0008084,P0017,其他行业,74
I00008385,O0008085,P0017,其他行业,101
I00008386,O0008086,P0016,其他行业,62
I00008387,O0008087,P0017,其他行业,83
I00008388,O0008088,P0018,其他行业,119
I00008389,O0008089,P0015,其他行业,125
I00008390,O0008090,P0013,其他行业,111
I00008391,O0008091,P0014,其他行业,129
I00008392,O0008092,P0014,其他行业,95
I00008393,O0008093,P0020,其他行业,100
I00008394,O0008094,P0018,其他行业,132
I00008395,O0008095,P0019,其他行业,121
I00008396,O0008096,P0020,其他行业,86
I00008397,O0008097,P0016,其他行业,78
I00008398,O0008098,P0014,其他行业,109
I00008399,O0008099,P0016,其他行业,128
I00008400,O0008100,P0013,其他行业,136
I00008401,O0008101,P0016,其他行业,92
I00008402,O0008102,P0013,其他行业,104
I00008403,O0008103,P0022,其他行业,97
I00008404,O0008104,P0020,其他行业,132
I00008405,O0008105,P0023,其他行业,94
I00008406,O0008106,P0018,其他行业,76
I00008407,O0008107,P0019,其他行业,134
I00008408,O0008108,P0014,其他行业,102
I00008409,O0008109,P0024,其他行业,75
I00008410,O0008110,P0022,其他行业,86
I00008411,O0008111,P0023,其他行业,119
I00008412,O0008112,P0021,其他行业,67
I00008413,O0008113,P0018,其他行业,82
I00008414,O0008114,P0019,其他行业,95
I00008415,O0008115,P0017,其他行业,76
I00008416,O0008116,P0018,其他行业,130
I00008417,O0008117,P0020,其他行业,128
I00008418,O0008118,P0021,其他行业,109
I00008419,O0008119,P0013,其他行业,128
I00008420,O0008120,P0021,其他行业,97
I00008421,O0008121,P0024,其他行业,100
I00008422,O0008122,P0015,其他行业,65
I00008423,O0008123,P0020,其他行业,63
I00008424,O0008124,P0016,其他行业,66
I00008425,O0008125,P0024,其他行业,70
I00008426,O0008126,P0015,其他行业,59
I00008427,O0008127,P0019,其他行业,106
I00008428,O0008128,P0023,其他行业,139
I00008429,O0008129,P0020,其他行业,90
I00008430,O0008130,P0021,其他行业,120
I00008431,O0008131,P0015,其他行业,64
I00008432,O0008132,P0013,其他行业,111
I00008433,O0008133,P0018,其他行业,132
I00008434,O0008134,P0013,其他行业,133
I00008435,O0008135,P0023,其他行业,115
I00008436,O0008136,P0024,其他行业,70
I00008437,O0008137,P0016,其他行业,70
I00008438,O0008138,P0023,其他行业,70
I00008439,O0008139,P0013,其他行业,96
I00008440,O0008140,P0017,其他行业,81
I00008441,O0008141,P0018,其他行业,90
I00008442,O0008142,P0013,其他行业,87
I00008443,O0008143,P0017,其他行业,132
I00008444,O0008144,P0013,其他行业,81
I00008445,O0008145,P0018,其他行业,79
I00008446,O0008146,P0020,其他行业,130
I00008447,O0008147,P0024,其他行业,81
I00008448,O0008148,P0021,其他行业,104
I00008449,O0008149,P0024,其他行业,104
I00008450,O0008150,P0017,其他行业,138
I00008451,O0008151,P0021,其他行业,64
I00008452,O0008152,P0014,其他行业,79
I00008453,O0008153,P0014,其他行业,134
I00008454,O0008154,P0022,其他行业,125
I00008455,O0008155,P0016,其他行业,109
I00008456,O0008156,P0021,其他行业,61
I00008457,O0008157,P0022,其他行业,88
I00008458,O0008158,P0016,其他行业,88
I00008459,O0008159,P0016,其他行业,135
I00008460,O0008160,P0016,其他行业,99
I00008461,O0008161,P0020,其他行业,122
I00008462,O0008162,P0014,其他行业,93
I00008463,O0008163,P0019,其他行业,76
I00008464,O0008164,P0014,其他行业,104
I00008465,O0008165,P0021,其他行业,103
I00008466,O0008166,P0016,其他行业,59
I00008467,O0008167,P0022,其他行业,73
I00008468,O0008168,P0021,其他行业,123
I00008469,O0008169,P0022,其他行业,113
I00008470,O0008170,P0018,其他行业,110
I00008471,O0008171,P0015,其他行业,103
I00008472,O0008172,P0022,其他行业,132
I00008473,O0008173,P0019,其他行业,121
I00008474,O0008174,P0022,其他行业,92
I00008475,O0008175,P0015,其他行业,101
I00008476,O0008176,P0017,其他行业,84
I00008477,O0008177,P0023,其他行业,76
I00008478,O0008178,P0023,其他行业,118
I00008479,O0008179,P0017,其他行业,127
I00008480,O0008180,P0016,其他行业,98
I00008481,O0008181,P0016,其他行业,66
I00008482,O0008182,P0015,其他行业,135
I00008483,O0008183,P0015,其他行业,115
I00008484,O0008184,P0019,其他行业,95
I00008485,O0008185,P0017,其他行业,127
I00008486,O0008186,P0015,其他行业,119
I00008487,O0008187,P0019,其他行业,100
I00008488,O0008188,P0017,其他行业,86
I00008489,O0008189,P0013,其他行业,96
I00008490,O0008190,P0016,其他行业,116
I00008491,O0008191,P0014,其他行业,72
I00008492,O0008192,P0017,其他行业,108
I00008493,O0008193,P0016,其他行业,104
I00008494,O0008194,P0019,其他行业,139
I00008495,O0008195,P0013,其他行业,101
I00008496,O0008196,P0019,其他行业,111
I00008497,O0008197,P0015,其他行业,106
I00008498,O0008198,P0021,其他行业,123
I00008499,O0008199,P0017,其他行业,127
I00008500,O0008200,P0021,其他行业,103
I00008501,O0008201,P0023,其他行业,105
I00008502,O0008202,P0018,其他行业,76
I00008503,O0008203,P0022,其他行业,106
I00008504,O0008204,P0024,其他行业,131
I00008505,O0008205,P0024,其他行业,98
I00008506,O0008206,P0023,其他行业,107
I00008507,O0008207,P0023,其他行业,102
I00008508,O0008208,P0014,其他行业,102
I00008509,O0008209,P0017,其他行业,79
I00008510,O0008210,P0024,其他行业,75
I00008511,O0008211,P0015,其他行业,85
I00008512,O0008212,P0013,其他行业,74
I00008513,O0008213,P0020,其他行业,118
I00008514,O0008214,P0014,其他行业,64
I00008515,O0008215,P0021,其他行业,118
I00008516,O0008216,P0020,其他行业,91
I00008517,O0008217,P0014,其他行业,126
I00008518,O0008218,P0021,其他行业,80
I00008519,O0008219,P0016,其他行业,82
I00008520,O0008220,P0013,其他行业,110
I00008521,O0008221,P0018,其他行业,70
I00008522,O0008222,P0020,其他行业,116
I00008523,O0008223,P0022,其他行业,91
I00008524,O0008224,P0017,其他行业,80
I00008525,O0008225,P0022,其他行业,74
I00008526,O0008226,P0014,其他行业,67
I00008527,O0008227,P0014,其他行业,124
I00008528,O0008228,P0022,其他行业,103
I00008529,O0008229,P0014,其他行业,105
I00008530,O0008230,P0014,其他行业,88
I00008531,O0008231,P0013,其他行业,133
I00008532,O0008232,P0014,其他行业,93
I00008533,O0008233,P0015,其他行业,66
I00008534,O0008234,P0019,其他行业,107
I00008535,O0008235,P0020,其他行业,61
I00008536,O0008236,P0017,其他行业,113
I00008537,O0008237,P0022,其他行业,121
I00008538,O0008238,P0020,其他行业,97
I00008539,O0008239,P0013,其他行业,126
I00008540,O0008240,P0014,其他行业,79
I00008541,O0008241,P0017,其他行业,70
I00008542,O0008242,P0018,其他行业,96
I00008543,O0008243,P0021,其他行业,115
I00008544,O0008244,P0023,其他行业,107
I00008545,O0008245,P0018,其他行业,122
I00008546,O0008246,P0019,其他行业,79
I00008547,O0008247,P0015,其他行业,67
I00008548,O0008248,P0015,其他行业,112
I00008549,O0008249,P0023,其他行业,74
I00008550,O0008250,P0024,其他行业,99
I00008551,O0008251,P0016,其他行业,82
I00008552,O0008252,P0020,其他行业,100
I00008553,O0008253,P0019,其他行业,98
I00008554,O0008254,P0021,其他行业,103
I00008555,O0008255,P0014,其他行业,85
I00008556,O0008256,P0014,其他行业,73
I00008557,O0008257,P0023,其他行业,77
I00008558,O0008258,P0015,其他行业,86
I00008559,O0008259,P0016,其他行业,88
I00008560,O0008260,P0020,其他行业,133
I00008561,O0008261,P0021,其他行业,67
I00008562,O0008262,P0018,其他行业,122
I00008563,O0008263,P0016,其他行业,93
I00008564,O0008264,P0020,其他行业,138
I00008565,O0008265,P0014,其他行业,124
I00008566,O0008266,P0013,其他行业,115
I00008567,O0008267,P0019,其他行业,86
I00008568,O0008268,P0024,其他行业,128
I00008569,O0008269,P0022,其他行业,99
I00008570,O0008270,P0018,其他行业,109
I00008571,O0008271,P0017,其他行业,126
I00008572,O0008272,P0019,其他行业,113
I00008573,O0008273,P0022,其他行业,105
I00008574,O0008274,P0017,其他行业,120
I00008575,O0008275,P0020,其他行业,92
I00008576,O0008276,P0019,其他行业,122
I00008577,O0008277,P0016,其他行业,70
I00008578,O0008278,P0022,其他行业,134
I00008579,O0008279,P0023,其他行业,108
I00008580,O0008280,P0018,其他行业,124
I00008581,O0008281,P0017,其他行业,69
I00008582,O0008282,P0013,其他行业,124
I00008583,O0008283,P0014,其他行业,62
I00008584,O0008284,P0024,其他行业,60
I00008585,O0008285,P0019,其他行业,123
I00008586,O0008286,P0024,其他行业,109
I00008587,O0008287,P0013,其他行业,63
I00008588,O0008288,P0013,其他行业,121
I00008589,O0008289,P0015,其他行业,117
I00008590,O0008290,P0016,其他行业,94
I00008591,O0008291,P0015,其他行业,96
I00008592,O0008292,P0017,其他行业,108
I00008593,O0008293,P0014,其他行业,128
I00008594,O0008294,P0018,其他行业,125
I00008595,O0008295,P0024,其他行业,79
I00008596,O0008296,P0023,其他行业,123
I00008597,O0008297,P0023,其他行业,121
I00008598,O0008298,P0016,其他行业,100
I00008599,O0008299,P0013,其他行业,120
I00008600,O0008300,P0017,其他行业,83
I00008601,O0008301,P0014,其他行业,128
I00008602,O0008302,P0013,其他行业,97
I00008603,O0008303,P0024,其他行业,90
I00008604,O0008304,P0024,其他行业,92
I00008605,O0008305,P0014,其他行业,67
I00008606,O0008306,P0020,其他行业,139
I00008607,O0008307,P0022,其他行业,77
I00008608,O0008308,P0014,其他行业,70
I00008609,O0008309,P0018,其他行业,80
I00008610,O0008310,P0024,其他行业,87
I00008611,O0008311,P0023,其他行业,120
